Language	Filename	Relationships	Speaker_ID	Text	Gloss	Translation	Word_Order	Position_LexVerb	Wordform_A	Wordform_P	Gloss_A	Gloss_P	Case_A	Case_P	Person_A	Person_P	Semantics_A	Semantics_P	Structure_A	Structure_P	Length_A_Syl	Length_P_Syl	Length_A_Words	Length_P_Words	DiscourseStatus_A	DiscourseStatus_P	SituationStatus_A	SituationStatus_P	Verb_Lemma	Semantics_Verb	Tense_Aspect	Utterance_Type	Clause	Formal_Ambiguity	Ditransitive	Idiomatic	FirstArg_Role	FirstArg_Discourse	FirstArg_Situation	Exclude
Tagalog	4	NA	FA2	bigla na lang akong susulpot sa Gensan.	surprise=CMP=only=1SG.SUBJ=LIN CONT~appear.AV.IR LOC general.santos	I'll just suddenly appear at General Santos.	AVP	Middle	ako	sa Gensan	1SG.SUBJ	LOC general.santos	Ambiguous	P_only	1	3	human	inanimate	Pronoun	NP	2	3	1	2	Mentioned_close	Inferable_far	Present_salient	Absent_familiar	sulpot	noncausal	Contemplative	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	4	NA	FA2	ta(po)s (ka)pag inano mo yun[:iyon], (ka)pag pinaksiw mo (i)yon na gano(o)n lang, ang sarap.	when <UV.R>cook.and.simmer.in.vinegar.PFV=2SG.NSUBJ=DIST.SUBJ LIN like.DIST=only	Then if you cook and simmer it in vinegar just like that, (it'd be) quite tasty.	VAP	Initial	mo	yon	2SG.NSUBJ	DIST.SUBJ	A_only	Ambiguous	2	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_close	Mentioned_close	Present_salient	Absent_familiar	paksiw	causal	Perfective	declarative	subordinate	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Tagalog	4	NA	FA2	ta(po)s kahit sabawan mo siya ang sarap.	then even soup.UV.INF-APPL=2SG.NSUBJ=3SG.SUBJ	Also, even if you make it watery, it'd still be tasty.	VAP	Initial	mo	siya	2SG.NSUBJ	3SG.SUBJ	A_only	Ambiguous	2	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_close	Mentioned_close	Present_salient	Absent_familiar	sabaw	causal	Infinitive	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Tagalog	4	NA	FA1	mas nagustuhan ko nga yun[:iyon] kesa sa tuna_belly@s:eng eh.	more UV.R.NVOL-want.PFV-APPL=1SG.NSUBJ=PRT=DIST.SUBJ	I actually liked that more than the tuna belly.	VAP	Initial	ko	yun	1SG.NSUBJ	DIST.SUBJ	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_far	Mentioned_close	Present_salient	Absent_familiar	gusto	noncausal	Perfective	declarative	main	Unambiguous	No	No	A	Less_Accessible	More_Accessible	No
Tagalog	4	NA	FA2	hindi ako kumakain no(o)n.	NEG=1SG.SUBJ <AV.R>IPFV~eat=DIST.NSUBJ	I don't eat that.	AVP	Middle	ako	nun	1SG.SUBJ	DIST.NSUBJ	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	Pronoun	2	1	1	1	Mentioned_far	Mentioned_close	Present_salient	Absent_familiar	kain	causal	Imperfective	declarative	main	Unambiguous	No	No	A	Less_Accessible	More_Accessible	No
Tagalog	4	NA	FA2	nag-uwi siya ng panga.	AV.R.EXT-go.home=3SG.SUBJ jaw	They brought home some (tuna) collars.	VAP	Initial	siya	ng panga	3SG.SUBJ	NSUBJ jaw	Ambiguous	Ambiguous	3	3	human	inanimate	Pronoun	NP	1	3	1	2	Mentioned_far	Mentioned_close	Present_salient	Absent_familiar	uwi	causal	Perfective	declarative	main	Unambiguous	No	No	A	Less_Accessible	More_Accessible	No
Tagalog	4	NA	FA2	hindi mo kakainin yung[:iyong] bilog ah[:ha], yun[:iyon] lang xxx sarap.	NEG=2SG.NSUBJ CONT~eat.UV.IR-PAT DIST.SUBJ=LIN round PRT	Don't eat the round part, okay? Just that part and (it'd be) delicious.	AVP	Middle	mo	yung bilog	2SG.NSUBJ	DIST.SUBJ round	A_only	Ambiguous	2	3	human	inanimate	Pronoun	NP	1	3	1	2	Mentioned_far	Inferable_close	Present_salient	Absent_familiar	kain	causal	Contemplative	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	4	NA	FA1	pag-aagawan (i)yan ng tatlo.	EXT-CONT~fight.over.UV.IR-APPL=MED.SUBJ NSUBJ three	(Those) three will quarrell over that.	VPA	Initial	ng tatlo	yan	NSUBJ three	MED.SUBJ	Ambiguous	Ambiguous	3	3	human	inanimate	Pronoun	Pronoun	3	1	2	1	Inferable_far	Mentioned_close	Absent_familiar	Absent_familiar	agaw	causal	Contemplative	declarative	main	Unambiguous	No	No	P	More_Accessible	Same_Accessibility	No
Tagalog	4	NA	FA1	kaya pagka kunyari bumili ako dalawang ulo.	<UV.R>buy.PFV=1SG.SUBJ two=LIN head	That's why say I buy two heads...	VAP	Initial	ako	dalawang ulo	1SG.SUBJ	two=LIN head	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	BareNoun	2	5	1	2	Mentioned_far	Inferable_close	Present_salient	Absent_familiar	bili	causal	Perfective	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	4	NA	FA1	kasi nung[:noong] nastay ako xxx, napunta kami ni NAME sa ano sa Cotabato.	AV.R-go.PFV=1PL.EXCL.SUBJ HUM.NSUBJ NAME LOC what LOC cotabato	See, when I stayed (there), NAME and I went to Cotabato.	VAP	Initial	kami	sa Cotabato	1PL.EXCL.SUBJ	LOC cotabato	Ambiguous	P_only	1	3	human	inanimate	Pronoun	NP	2	5	1	2	Inferable_close	Inferable_close	Inferable_salient	Absent_familiar	punta	noncausal	Perfective	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Tagalog	4	NA	FA1	diba[:hindi ba] ayoko[:ayaw ko] ngang pumunta do(o)n, pero nung[:noong] unang punta namin do(o)n, sa Kidapawan kame[:kami].	PRT dislike=1SG.NSUBJ=PRT=LIN <UV.INF>go DIST.LOC	Right? I didn't even want to go there but when we first went there, we stayed at Kidapawan.	AVP	Middle	ko	don	1SG.SUBJ	DIST.LOC	Ambiguous	P_only	1	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_close	Mentioned_close	Present_salient	Absent_familiar	punta	noncausal	Infinitive	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Tagalog	4	NA	FA1	(e)di kinitan[:kinita]- kinita ni NAME yung[:iyong] mga- yung[:iyong] mga kaibigan mga gano(o)n.	PRT <UV.R>see.PFV HUM.NSUBJ NAME DIST.SUBJ=LIN PL DIST.SUBJ=LIN PL friend PL like.DIST	So, NAME met with their friends and the like.	VAP	Initial	ni NAME	yung mga kaibigan	HUM.NSUBJ NAME	DIST.SUBJ=LIN PL friend	A_only	Ambiguous	3	3	human	human	NP	NP	2	7	2	3	Mentioned_far	Inferable_close	Absent_familiar	Absent_familiar	kita	noncausal	Perfective	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
Tagalog	4	NA	FA1	tapos nako nakipag-agawan talaga ako kinuha ko yung[:iyong] bituka.	<UV.R>get.PFV=1SG.NSUBJ DIST.SUBJ=LIN gut	Then I really quarelled (over the goods and) I took the intestines.	VAP	Initial	ko	yung bituka	1SG.NSUBJ	DIST.SUBJ gut	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	4	1	2	Mentioned_far	Inferable_close	Present_salient	Absent_familiar	kuha	causal	Perfective	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	4	NA	FA1	tapos (e)di nagpunta kami ng- ng Pearl_Farm.	then PRT AV.R.EXT-go=1PL.EXCL.SUBJ NSUBJ NSUBJ pearl-farm	And so we headed for the Pearl Farm.	VAP	Initial	kami	ng Pearl Farm	1SG.EXCL.SUBJ	NSUBJ pearl-farm	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	2	4	1	3	Mentioned_far	New_familiar	Inferable_salient	Absent_familiar	punta	noncausal	Perfective	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	4	NA	FA1	kasi nauna kami sa Pearl_Farm.	because UV.R.NVOL-first.PFV=1PL.EXCL.SUBJ LOC pearl-farm	That's because we arrived at the Pearl Farm first.	VAP	Initial	kami	sa Pearl Farm	1SG.EXCL.SUBJ	NSUBJ pearl-farm	Ambiguous	P_only	1	3	human	inanimate	Pronoun	NP	2	4	1	3	Mentioned_close	Mentioned_close	Inferable_salient	Absent_familiar	una	noncausal	Perfective	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Tagalog	4	NA	FA1	nakain ko dun[:doon], Ate_NAME, yung[:iyong] bagaybay.	AV.R-eat.PFV DIST.LOC HON NAME DIST.SUBJ=LIN bagaybay	I ate the Bagaybay there, NAME.	VAP	Initial	ko	yung bagaybay	1SG.NSUBJ	DIST.SUBJ=LIN bagaybay	Ambiguous	Ambiguous	1	3	human	other_animate	Pronoun	NP	1	4	1	2	Mentioned_close	Mentioned_far	Present_salient	Absent_familiar	kain	causal	Perfective	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	4	NA	FA1	tapos nakain din namin yun[:iyon] sa Davao, malamang nakikita mo yung[:iyong] kainan na (i)yon.	expectedly UV.R.NVOL-IPFV~see=2SG.NSUBJ DIST.SUBJ=LIN eatery LIN DIST.SUBJ	Then we also got to eat that in Davao. I'm sure you see that eatery (a lot).	VAP	Initial	mo	yung kainan na yon	2SG.NSUBJ	DIST.SUBJ=LIN eatery LIN DIST.SUBJ	A_only	Ambiguous	2	3	human	inanimate	Pronoun	NP	1	6	1	4	Mentioned_far	Inferable_close	Present_salient	Absent_familiar	kita	noncausal	Imperfective	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	4	NA	FA1	pagkana-ano ka napunta ka ng Gensan, hanapin mo yung[:iyong] Bagaybay, ayy grabe, Ate_NAME, ang sarap talaga!	AV.R-go.PFV=2SG.SUBJ NSUBJ general.santos	If you ever go to General Santos city, look for some Bagaybay (because) it is really delcious!	VAP	Initial	ka	ng Gensan	2SG.SUBJ	NSUBJ general.santos	Ambiguous	Ambiguous	2	3	human	inanimate	Pronoun	NP	1	3	1	2	Mentioned_close	Mentioned_far	Present_salient	Absent_familiar	punta	noncausal	Perfective	declarative	subordinate	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	4	NA	FA1	pagkana-ano ka napunta ka ng Gensan, hanapin mo yung[:iyong] Bagaybay, ayy grabe, Ate_NAME, ang sarap talaga!	find.UV.IR-PAT=2SG.NSUBJ DIST.SUBJ=LIN bagaybay	If you ever go to General Santos city, look for some Bagaybay (because) it is really delcious!	VAP	Initial	mo	yung Bagaybay	2SG.NSUBJ	DIST.SUBJ=LIN bagaybay	A_only	Ambiguous	2	3	human	inanimate	Pronoun	NP	1	4	1	2	Mentioned_close	Mentioned_close	Present_salient	Absent_familiar	hanap	noncausal	Infinitive	imperative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Tagalog	4	NA	FA1	tapos nung[:noong] nasa Cotabato kami, araw-araw si Papang, nagpapabili ng alimango.	every~day HUM.SUBJ daddy AV.R.EXT-IPFV~CAUS-buy NSUBJ crab	So when we were in Cotabato, Dad always got (someone) to buy crab.	AVP	Middle	si Papang	ng alimango	HUM.SUBJ daddy	NSUBJ crab	Ambiguous	Ambiguous	3	3	human	inanimate	NP	NP	3	5	2	2	Mentioned_far	Mentioned_far	Absent_familiar	Absent_familiar	bili	causal	Imperfective	declarative	main	Unambiguous	No	No	A	Same_Accessibility	Same_Accessibility	No
Tagalog	4	NA	FA1	tapos papaano siya papapola siya ng isda.	CONT~CAUS-pola(?)=3SG.SUBJ NSUBJ fish		VAP	Initial	siya	ng isda	3SG.SUBJ	NSUBJ fish	Ambiguous	Ambiguous	3	3	human	inanimate	Pronoun	NP	1	3	1	2	Mentioned_close	Mentioned_far	Absent_familiar	Absent_familiar	pola	causal	Imperfective	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
Tagalog	4	NA	FA1	kasi nung[:noong] bago kami pumunta ng Davao, diba[:hindi ba] nag-anak ako ng- nag-anak kami ng kasal sa Cebu.	because DIST.NSUBJ new=1PL.EXCL.SUBJ <AV.R>go.PFV NSUBJ davao	Because before we went for Davao, we godfathered a marriage in Cebu.	AVP	Middle	kami	ng Davao	1PL.EXCL.SUBJ	NSUBJ davao	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	2	3	1	2	Inferable_close	Mentioned_far	Inferable_salient	Absent_familiar	punta	noncausal	Perfective	declarative	subordinate	Unambiguous	No	No	A	Less_Accessible	More_Accessible	No
Tagalog	4	NA	FA1	kasi nung[:noong] bago kami pumunta ng Davao, diba[:hindi ba] nag-anak ako ng- nag-anak kami ng kasal sa Cebu.	AV.R.EXT-kin.PFV=1PL.EXCL.SUBJ NSUBJ marriage LOC cebu	Because before we went for Davao, we godfathered a marriage in Cebu.	VAP	Initial	kami	ng kasal	1PL.EXCL.SUBJ	NSUBJ marriage	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	2	3	1	2	Mentioned_close	New_familiar	Inferable_salient	Absent_familiar	anak	noncausal	Perfective	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	4	NA	FA1	edi ngayon nalaman ni Pap- ni NAME- nag-arkila kami ng sasakyan, yung[:iyong] kamag-anak niya hinanap kami ng sasakyan para may service@s:eng na kami.	DIST.SUBJ=LIN relative=3SG.NSUBJ <UV.R>find.PFV=1PL.EXCL.SUBJ NSUBJ vehicle	And so NAME knew that we rented a car. Their relative looked for a car so that we would have (some form of) transportation service.	AVP	Middle	yung kamag-anak niya	ng sasakyan	DIST.SUBJ=LIN relative=3SG.NSUBJ	NSUBJ vehicle	Ambiguous	Ambiguous	3	3	human	inanimate	NP	NP	6	4	3	2	Inferable_close	Mentioned_close	Absent_familiar	Absent_familiar	hanap	noncausal	Perfective	declarative	main	Unambiguous	Yes	No	A	Less_Accessible	Same_Accessibility	No
Tagalog	4	NA	FA1	edi ngayon nalaman ni Pap- ni NAME- nag-arkila kami ng sasakyan, yung[:iyong] kamag-anak niya hinanap kami ng sasakyan para may service@s:eng na kami.	AV.R.EXT-rent=1PL.EXCL.SUBJ NSUBJ vehicle	And so NAME knew that we rented a car. Their relative looked for a car so that we would have (some form of) transportation service.	VAP	Initial	kami	ng sasakyan	1PL.EXCL.SUBJ	NSUBJ vehicle	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	2	4	1	2	Mentioned_close	New_familiar	Inferable_salient	Absent_familiar	arkila	noncausal	Perfective	declarative	subordinate	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	4	NA	FA2	xxx dun[:doon] kayo pumunta?	DIST.LOC=2PL.SUBJ <UV.R>go.PFV	You went there?	PAV	Final	kayo	dun	2PL.SUBJ	DIST.LOC	Ambiguous	P_only	2	3	human	inanimate	Pronoun	Pronoun	2	1	1	1	Mentioned_far	Mentioned_close	Inferable_salient	Absent_familiar	punta	noncausal	Perfective	interrogative	main	Unambiguous	No	No	P	More_Accessible	Less_Accessible	No
Tagalog	4	NA	FA1	pumunta kami dun[:doon], dinayo namin (i)yon.	<UV.R>visit.PFV=1PL.EXCL.NSUBJ=DIST.SUBJ	We went there. We visited that.	VAP	Initial	namin	yon	1PL.EXCL.NSUBJ	DIST.SUBJ	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Pronoun	2	1	1	1	Mentioned_close	Mentioned_close	Inferable_salient	Absent_familiar	dayo	noncausal	Perfective	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Tagalog	4	NA	FA1	pumunta kami dun[:doon], dinayo namin (i)yon.	<UV.R>go.PFV=1PL.EXCL.SUBJ DIST.LOC	We went there. We visited that.	VAP	Initial	kami	dun	1PL.EXCL.SUBJ	DIST.LOC	Ambiguous	P_only	1	3	human	inanimate	Pronoun	Pronoun	2	1	1	1	Mentioned_close	Mentioned_close	Inferable_salient	Absent_familiar	punta	noncausal	Perfective	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
Tagalog	4	NA	FA1	bili kagad si NAME tatlong kilo para daw magsawa ako.	buy immidiately HUM.SUBJ NAME three=LIN kilograms	NAME immediately bought three kilos so that I'll apparently satisfied (right away).	VAP	Initial	si NAME	tatlong kilo	HUM.SUBJ NAME	three=LIN kilogram	Ambiguous	Ambiguous	3	3	human	inanimate	NP	BareNoun	2	4	2	2	Mentioned_far	Inferable_far	Absent_familiar	Absent_familiar	bili	causal	Uninflected	declarative	main	Ambiguous	No	No	A	More_Accessible	Same_Accessibility	No
Tagalog	4	NA	FA1	maalat tapos sabi nila baka daw yung[:iyong] binilhan namin hindi lang masarap yung[:iyong] luto.	maybe=REP DIST.SUBJ=LIN <UV.R>buy.PFV-APPL=1PL.EXCL.SUBJ	It was salty and they said that perhaps where we bought it had just not had a good recipe.	PVA	Middle	namin	yung	1PL.EXCL.NSUBJ	DIST.SUBJ=LIN	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Determiner	2	1	1	1	Mentioned_far	Mentioned_far	Inferable_salient	Absent_familiar	bili	causal	Perfective	declarative	subordinate	Unambiguous	No	No	P	Same_Accessibility	More_Accessible	RC
Tagalog	4	NA	FA1	+" bigay mo na lang (i)yan sa driver@s:eng.	give=2SG.NSUBJ=CMP=only=MED.SUBJ LOC driver	Just give that to the driver.	VAP	Initial	mo	yan	2SG.NSUBJ	MED.SUBJ	A_only	Ambiguous	2	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_far	Mentioned_far	Absent_familiar	Absent_familiar	bigay	causal	Uninflected	imperative	main	Unambiguous	Yes	No	A	Same_Accessibility	Same_Accessibility	No
Tagalog	4	NA	FA1	+" lutuin na lang nila (i)yan.	cook.UV.INF=CMP=only=3PL.NSUBJ=MED.SUBJ	Let them cook that up.	VAP	Initial	nila	yan	3PL.NSUBJ	MED.SUBJ	A_only	Ambiguous	3	3	human	inanimate	Pronoun	Pronoun	2	1	1	1	Inferable_close	Mentioned_close	Absent_familiar	Absent_familiar	luto	causal	Infinitive	hortative	main	Unambiguous	No	No	A	Less_Accessible	Same_Accessibility	No
Tagalog	5	NA	FA1	parang iscrapbook[:scrapbook] na nilagyan ng mga picture@s:eng, ako gano(o)n gagawin ko eh.	1SG.SUBJ like.DIST CONT~make.UV.IR-PAT=1SG.NSUBJ PRT	Just (make) something like a scrapbook with pictures on it. That's what I did you know.	PVA	Middle	ko	ganon	1SG.NSUBJ	like.DIST	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	Pronoun	1	2	1	1	Mentioned_close	Mentioned_close	Present_salient	Absent_familiar	gawa	noncausal	Contemplative	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Less_Accessible	RC
Tagalog	5	NA	MA1	bibili ako yung[:iyong] parang notebook@s:eng xxx.	CONT~buy.AV.IR=1SG.SUBJ DIST.SUBJ=LIN like=LIN notebook	I'll buy those notebook-like things	VAP	Initial	ako	yung parang notebook	1SG.SUBJ	DIST.SUBJ like=LIN notebook	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	2	5	1	3	Mentioned_far	Inferable_close	Present_salient	Absent_familiar	bili	causal	Contemplative	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	5	NA	MA2	tapos lalagyan ko ng ring@s:eng ring@s:eng ring@s:eng ring@s:eng.	then CONT~put.UV.IR-APPL=1SG.NSUBJ NSUBJ ring ring ring ring	Then I'll put some rings.	VAP	Initial	ko	ng ring	1SG.NSUBJ	NSUBJ ring	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	2	1	2	Mentioned_far	Inferable_close	Present_salient	Absent_familiar	lagay	causal	Contemplative	declarative	main	Unambiguous	Yes	No	A	More_Accessible	More_Accessible	No
Tagalog	5	NA	MA1	ako hinde[:hindi], bibili ako nung[:noong] nakaganon na tapos ilalagay ko na lang yung[:iyong] mga pictures@s:eng ta(po)s lalagyan ko ng xxx.	TH-CONT~put.UV.IR=1SG.NSUBJ=CMP=only DIST.SUBJ=LIN PL pictures	I won't. I'll just buy that already looks like that and then I'll just insert the pictures and place some XXX.	VAP	Initial	ko	yung mga pictures	1SG.NSUBJ	DIST.SUBJ=LIN PL pictures	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	5	1	3	Mentioned_close	Inferable_close	Present_salient	Absent_familiar	lagay	causal	Contemplative	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	5	NA	MA1	ako hinde[:hindi], bibili ako nung[:noong] nakaganon na tapos ilalagay ko na lang yung[:iyong] mga pictures@s:eng ta(po)s lalagyan ko ng xxx.	CONT~buy.AV.IR=1SG.SUBJ DIST.SUBJ=LIN AV.R.NVOL-like.DIST.PFV=CMP	I won't. I'll just buy that already looks like that and then I'll just insert the pictures and place some XXX.	VAP	Initial	ako	nung nakaganon	1SG.SUBJ	AV.R.NVOL-like.DIST.PFV	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	2	5	1	2	Mentioned_far	Inferable_close	Present_salient	Absent_familiar	bili	causal	Contemplative	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
Tagalog	5	NA	MA1	mas okay@s:eng yun[:iyon] kasi nandu- ano na nila xxx- naka-paragraph yun[:iyon], hindi yun[:iyon] bullet@s:eng mas okay@s:eng yun[:iyon], bili na lang tayo ng gano(o)n.	buy=CMP=only=1PL.INCL.SUBJ NSUBJ like.DIST	That's better because it was in paragraph form and not in bullet form. That's better. Let's just buy something like that.	VAP	Initial	tayo	ng ganon	1PL.INCL.SUBJ	NSUBJ like.DIST	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	2	3	1	2	Inferable_far	Mentioned_close	Present_salient	Absent_familiar	bili	causal	Uninflected	declarative	main	Ambiguous	No	No	A	Less_Accessible	More_Accessible	No
Tagalog	5	NA	MA2	gawin natin yung[:iyong] ginagawa ni- yung[:iyong] ginagawa ni NAME, yung[:iyong] sinusunog niya yung[:iyong] gilid para design@s:eng.	DIST.SUBJ=LIN <UV.R>IPFV~burn=3SG.NSUBJ DIST.SUBJ=LIN side for design	Let's do the one NAME did where they burn the sides as an aesthetic.	VAP	Initial	niya	yung gilid	3SG.NSUBJ	DIST.SUBJ=LIN side	A_only	Ambiguous	3	3	human	inanimate	Pronoun	NP	1	3	1	2	Mentioned_close	Inferable_far	Absent_familiar	Absent_familiar	sunog	causal	Imperfective	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
Tagalog	5	NA	FA1	gano(o)n din yung[:iyong] gagawin ko eh.	like.DIST=also DIST.SUBJ=LIN CONT~make.UV.IR-PAT=1SG.NSUBJ PRT	I'm also doing something like that.	PVA	Middle	ko	yung	1SG.NSUBJ	DIST.SUBJ=LIN	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_close	Mentioned_close	Present_salient	Absent_familiar	gawa	noncausal	Contemplative	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Less_Accessible	RC
Tagalog	5	NA	MA1	dapat, Teh, sabihin niya na kung meron[:maryoon] ng ano kung may naapprove ng title@s:eng para maisipan na.	say.UV.INF-PAT=3SG.NSUBJ=CMP if EXIST NSUBJ what if EXIST UV.R.NVOL-approve.PFV NSUBJ title	Of course, they should. They should tell us when there are approved titles already so we can start thinking (about the content).	VAP	Initial	niya	[phrase]	3SG.NSUBJ	if EXIST NSUBJ what if EXIST UV.R.NVOL-approve.PFV NSUBJ title	A_only	Ambiguous	3	3	human	inanimate	Pronoun	Clause	1	6	1	4	Mentioned_close	Inferable_close	Absent_familiar	Absent_familiar	sabi	noncausal	Infinitive	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
Tagalog	5	NA	MA1	sinabi niya kung anong inapprove?	<UV.R>say.PFV=3SG.NSUBJ if what=LIN <UV.R>approve.PFV	Did they say which one they approved?	VAP	Initial	niya	[phrase]	3SG.NSUBJ	if what=LIN <UV.R>approve.PFV	A_only	Ambiguous	3	3	human	inanimate	Pronoun	Clause	1	6	1	3	Mentioned_close	Inferable_close	Absent_familiar	Inferable_nonsalient	sabi	noncausal	Perfective	declarative	main	Unambiguous	No	No	A	More_Accessible	Less_Accessible	No
Tagalog	5	NA	MA2	yung[:iyong] sinend niya.	DIST.SUBJ=LIN <UV.R>send.PFV=3SG.NSUBJ	The one they sent.	PVA	Middle	niya	yung	3SG.NSUBJ	DIST.SUBJ=LIN	A_only	Ambiguous	3	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_far	Mentioned_close	Absent_familiar	Absent_familiar	send@s:eng	noncausal	Perfective	declarative	main	Unambiguous	No	No	P	More_Accessible	Same_Accessibility	RC
Tagalog	5	NA	MA2	yung[:iyong] sinend niya ayun lang din yun[:iyon], ano yun[:iyon], nakareply.	DIST.SUBJ=LIN <UV.R>send.PFV=3SG.NSUBJ	That (message) they sent is the one. It's in (the) reply (format).	PVA	Middle	niya	yung	3SG.NSUBJ	DIST.SUBJ=LIN	A_only	Ambiguous	3	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_close	Mentioned_close	Absent_familiar	Inferable_salient	send@s:eng	noncausal	Perfective	declarative	main	Unambiguous	No	No	P	Same_Accessibility	More_Accessible	RC
Tagalog	5	NA	MA2	ano daw (ka)pag nagawa na daw lahat, saka lang daw tayo gagawa ng script@s:eng.	and.then=only=REP=1PL.INCL.SUBJ CONT~make.AV.IR NSUBJ script	What did they say (we should do) once everything's completed? Only then will we start making the script?	AVP	Middle	tayo	ng script	1PL.INCL.SUBJ	NSUBJ script	Ambiguous	Ambiguous	1	3	human	inanimate	Pronoun	NP	2	2	1	2	Mentioned_far	Inferable_far	Present_salient	Absent_familiar	gawa	noncausal	Contemplative	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
